Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,50.00,500,25000,13750.00,Outlet
Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,65.00,800,52000,10400.00,Outlet
Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,45.00,950,42750,17100.00,Outlet
Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,50.00,800,40000,10000.00,Outlet
Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,50.00,750,37500,15000.00,Outlet
Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,45.00,650,29250,10237.50,Outlet
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,50.00,700,35000,19250.00,Outlet
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,65.00,700,45500,9100.00,Outlet
Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,50.00,900,45000,18000.00,Outlet
Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,55.00,850,46750,11687.50,Outlet
Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,50.00,725,36250,14500.00,Outlet
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,50.00,675,33750,11812.50,Outlet
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,60.00,675,40500,22275.00,Outlet
Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,65.00,650,42250,8450.00,Outlet
Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,50.00,850,42500,17000.00,Outlet
Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,55.00,850,46750,11687.50,Outlet
Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,50.00,700,35000,14000.00,Outlet
Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,50.00,650,32500,11375.00,Outlet
Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,60.00,650,39000,21450.00,Outlet
Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,65.00,700,45500,9100.00,Outlet
Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,50.00,800,40000,16000.00,Outlet
Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,55.00,800,44000,11000.00,Outlet
Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,50.00,650,32500,13000.00,Outlet
Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,50.00,625,31250,10937.50,Outlet
Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,60.00,600,36000,19800.00,Outlet
Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,65.00,650,42250,8450.00,Outlet
Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,50.00,825,41250,16500.00,Outlet
Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,55.00,825,45375,11343.75,Outlet
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,50.00,675,33750,13500.00,Outlet
Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,50.00,650,32500,11375.00,Outlet
Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,60.00,600,36000,19800.00,Outlet
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,65.00,700,45500,9100.00,Outlet
Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,50.00,900,45000,18000.00,Outlet
Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,55.00,900,49500,12375.00,Outlet
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,50.00,700,35000,14000.00,Outlet
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,50.00,700,35000,12250.00,Outlet
Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,60.00,625,37500,20625.00,Outlet
Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,65.00,725,47125,9425.00,Outlet
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,45.00,475,21375,8550.00,Outlet
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,45.00,275,12375,4331.25,Outlet
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,35.00,275,9625,3368.75,Outlet
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,40.00,125,5000,2000.00,Outlet
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,55.00,175,9625,3368.75,Outlet
Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,45.00,275,12375,6187.50,Outlet
Foot Locker,1185732,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,45.00,525,23625,9450.00,Outlet
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,175,7875,2756.25,Outlet
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,35.00,225,7875,2756.25,Outlet
Foot Locker,1185732,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,100,4000,1600.00,Outlet
Foot Locker,1185732,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,55.00,175,9625,3368.75,Outlet
Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,45.00,275,12375,6187.50,Outlet
Foot Locker,1185732,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,495,24750,9900.00,Outlet
Foot Locker,1185732,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,200,10000,3500.00,Outlet
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,225,9000,3150.00,Outlet
Foot Locker,1185732,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.00,75,3375,1350.00,Outlet
Foot Locker,1185732,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,60.00,125,7500,2625.00,Outlet
Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,50.00,225,11250,5625.00,Outlet
Foot Locker,1185732,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,450,22500,9000.00,Outlet
Foot Locker,1185732,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,150,7500,2625.00,Outlet
Foot Locker,1185732,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,150,6000,2100.00,Outlet
Foot Locker,1185732,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.00,75,3375,1350.00,Outlet
Foot Locker,1185732,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,60.00,100,6000,2100.00,Outlet
Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,50.00,225,11250,5625.00,Outlet
Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,495,29700,11880.00,Outlet
Foot Locker,1185732,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.00,200,11000,3850.00,Outlet
Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,175,8750,3062.50,Outlet
Foot Locker,1185732,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.00,100,5000,2000.00,Outlet
Foot Locker,1185732,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,60.00,125,7500,2625.00,Outlet
Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,65.00,250,16250,8125.00,Outlet
Foot Locker,1185732,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,500,25000,10000.00,Outlet
Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,250,11250,3937.50,Outlet
Foot Locker,1185732,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,200,8000,2800.00,Outlet
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,175,7000,2800.00,Outlet
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,50.00,175,8750,3062.50,Outlet
Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,55.00,350,19250,9625.00,Outlet
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,575,28750,11500.00,Outlet
Foot Locker,1185732,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,325,14625,5118.75,Outlet
Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,250,10000,3500.00,Outlet
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,200,8000,3200.00,Outlet
Foot Locker,1185732,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,50.00,225,11250,3937.50,Outlet
Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,55.00,400,22000,11000.00,Outlet
Foot Locker,1185732,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,550,27500,11000.00,Outlet
Foot Locker,1185732,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,325,14625,5118.75,Outlet
Foot Locker,1185732,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,250,10000,3500.00,Outlet
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,225,9000,3600.00,Outlet
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,50.00,200,10000,3500.00,Outlet
Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,55.00,375,20625,10312.50,Outlet
Foot Locker,1185732,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,500,25000,10000.00,Outlet
Foot Locker,1185732,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,300,13500,4725.00,Outlet
Foot Locker,1185732,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,200,8000,2800.00,Outlet
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,175,7000,2800.00,Outlet
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,50.00,175,8750,3062.50,Outlet
Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,55.00,250,13750,6875.00,Outlet
Foot Locker,1185732,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,425,25500,10200.00,Outlet
Foot Locker,1185732,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,250,12500,4375.00,Outlet
Foot Locker,1185732,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,150,7500,2625.00,Outlet
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.00,125,6250,2500.00,Outlet
Foot Locker,1185732,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,60.00,125,7500,2625.00,Outlet
Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,65.00,250,16250,8125.00,Outlet
Foot Locker,1185732,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,400,24000,9600.00,Outlet
Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,250,12500,4375.00,Outlet
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,195,9750,3412.50,Outlet
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.00,175,8750,3500.00,Outlet
Foot Locker,1185732,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,60.00,150,9000,3150.00,Outlet
Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,65.00,250,16250,8125.00,Outlet
Foot Locker,1185732,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,500,30000,12000.00,Outlet
Foot Locker,1185732,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,300,15000,5250.00,Outlet
Foot Locker,1185732,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,250,12500,4375.00,Outlet
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.00,200,10000,4000.00,Outlet
Foot Locker,1185732,2021-08-09,Midwest,Illinois,Chicago,Men's Apparel,60.00,200,12000,4200.00,Outlet
Foot Locker,1185732,2021-08-10,Midwest,Illinois,Chicago,Women's Apparel,65.00,300,19500,9750.00,Outlet
Sports Direct,1197831,2021-08-11,Midwest,Illinois,Chicago,Men's Street Footwear,20.00,725,14500,4350.00,Outlet
Sports Direct,1197831,2021-08-12,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.00,725,21750,6525.00,Outlet
Sports Direct,1197831,2021-08-13,Midwest,Illinois,Chicago,Women's Street Footwear,30.00,525,15750,4725.00,Outlet
Sports Direct,1197831,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.00,525,18375,7350.00,Outlet
Sports Direct,1197831,2021-08-15,South,Texas,Dallas,Men's Apparel,40.00,375,15000,3750.00,Outlet
Sports Direct,1197831,2021-08-16,South,Texas,Dallas,Women's Apparel,35.00,525,18375,8268.75,Outlet
Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,25.00,675,16875,5062.50,Outlet
Sports Direct,1197831,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,35.00,650,22750,6825.00,Outlet
Sports Direct,1197831,2021-08-19,South,Texas,Dallas,Women's Street Footwear,35.00,475,16625,4987.50,Outlet
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,35.00,425,14875,5950.00,Outlet
Sports Direct,1197831,2021-08-21,South,Texas,Dallas,Men's Apparel,40.00,300,12000,3000.00,Outlet
Sports Direct,1197831,2021-08-22,South,Texas,Dallas,Women's Apparel,35.00,500,17500,7875.00,Outlet
Sports Direct,1197831,2021-08-23,South,Texas,Dallas,Men's Street Footwear,30.00,675,20250,7087.50,Outlet
Sports Direct,1197831,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,40.00,675,27000,9450.00,Outlet
Sports Direct,1197831,2021-08-25,South,Texas,Dallas,Women's Street Footwear,30.00,500,15000,5250.00,Outlet
Sports Direct,1197831,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,35.00,400,14000,6300.00,Outlet
Sports Direct,1197831,2021-08-27,South,Texas,Dallas,Men's Apparel,40.00,300,12000,3600.00,Outlet
Sports Direct,1197831,2021-08-28,South,Texas,Dallas,Women's Apparel,35.00,450,15750,7875.00,Outlet
Sports Direct,1197831,2021-08-29,South,Texas,Dallas,Men's Street Footwear,20.00,700,14000,4900.00,Outlet
Sports Direct,1197831,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,30.00,700,21000,7350.00,Outlet
Sports Direct,1197831,2021-08-31,South,Texas,Dallas,Women's Street Footwear,25.00,525,13125,4593.75,Outlet
Sports Direct,1197831,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,30.00,425,12750,5737.50,Outlet
Sports Direct,1197831,2021-09-02,South,Texas,Dallas,Men's Apparel,35.00,325,11375,3412.50,Outlet
Sports Direct,1197831,2021-09-03,South,Texas,Dallas,Women's Apparel,30.00,600,18000,9000.00,Outlet
Sports Direct,1197831,2021-09-04,South,Texas,Dallas,Men's Street Footwear,20.00,750,15000,5250.00,Outlet
Sports Direct,1197831,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,30.00,775,23250,8137.50,Outlet
Sports Direct,1197831,2021-09-06,South,Texas,Dallas,Women's Street Footwear,25.00,625,15625,5468.75,Outlet
Sports Direct,1197831,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,35.00,550,19250,8662.50,Outlet
Sports Direct,1197831,2021-09-08,South,Texas,Dallas,Men's Apparel,50.00,450,22500,6750.00,Outlet
Sports Direct,1197831,2021-09-09,South,Texas,Dallas,Women's Apparel,45.00,800,36000,18000.00,Outlet
Sports Direct,1197831,2021-09-10,South,Texas,Dallas,Men's Street Footwear,45.00,800,36000,12600.00,Outlet
Sports Direct,1197831,2021-09-11,South,Texas,Dallas,Men's Athletic Footwear,50.00,800,40000,14000.00,Outlet
Sports Direct,1197831,2021-09-12,South,Texas,Dallas,Women's Street Footwear,45.00,650,29250,10237.50,Outlet
Sports Direct,1197831,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,45.00,600,27000,12150.00,Outlet
Sports Direct,1197831,2021-09-14,South,Texas,Dallas,Men's Apparel,50.00,500,25000,7500.00,Outlet
Sports Direct,1197831,2021-09-15,South,Texas,Dallas,Women's Apparel,55.00,875,48125,24062.50,Outlet
Sports Direct,1197831,2021-09-16,South,Texas,Dallas,Men's Street Footwear,45.00,825,37125,14850.00,Outlet
Sports Direct,1197831,2021-09-17,South,Texas,Dallas,Men's Athletic Footwear,50.00,825,41250,16500.00,Outlet
Sports Direct,1197831,2021-09-18,South,Texas,Dallas,Women's Street Footwear,45.00,975,43875,17550.00,Outlet
Sports Direct,1197831,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,45.00,575,25875,12937.50,Outlet
Sports Direct,1197831,2021-09-20,South,Texas,Dallas,Men's Apparel,50.00,575,28750,10062.50,Outlet
Sports Direct,1197831,2021-09-21,South,Texas,Dallas,Women's Apparel,60.00,850,51000,28050.00,Outlet
Sports Direct,1197831,2021-09-22,South,Texas,Dallas,Men's Street Footwear,50.00,800,40000,16000.00,Outlet
Sports Direct,1197831,2021-09-23,South,Texas,Dallas,Men's Athletic Footwear,55.00,800,44000,17600.00,Outlet
Sports Direct,1197831,2021-09-24,South,Texas,Dallas,Women's Street Footwear,50.00,975,48750,19500.00,Outlet
Sports Direct,1197831,2021-09-25,South,Texas,Dallas,Women's Athletic Footwear,50.00,525,26250,13125.00,Outlet
Sports Direct,1197831,2021-09-26,South,Texas,Dallas,Men's Apparel,55.00,525,28875,10106.25,Outlet
Sports Direct,1197831,2021-09-27,South,Texas,Dallas,Women's Apparel,60.00,775,46500,25575.00,Outlet
Sports Direct,1197831,2021-09-28,South,Texas,Dallas,Men's Street Footwear,55.00,725,39875,15950.00,Outlet
Sports Direct,1197831,2021-09-29,South,Texas,Dallas,Men's Athletic Footwear,55.00,675,37125,14850.00,Outlet
Sports Direct,1197831,2021-09-30,South,Texas,Dallas,Women's Street Footwear,60.00,725,43500,17400.00,Outlet
Sports Direct,1197831,2021-10-01,South,Texas,Dallas,Women's Athletic Footwear,60.00,450,27000,13500.00,Outlet
Sports Direct,1197831,2021-10-02,South,Texas,Dallas,Men's Apparel,55.00,450,24750,8662.50,Outlet
Sports Direct,1197831,2021-10-03,South,Texas,Dallas,Women's Apparel,50.00,675,33750,18562.50,Outlet
Sports Direct,1197831,2021-10-04,South,Texas,Dallas,Men's Street Footwear,40.00,625,25000,10000.00,Outlet
Sports Direct,1197831,2021-10-05,South,Texas,Dallas,Men's Athletic Footwear,40.00,625,25000,10000.00,Outlet
Sports Direct,1197831,2021-10-06,South,Texas,Dallas,Women's Street Footwear,45.00,575,25875,10350.00,Outlet
Sports Direct,1197831,2021-10-07,South,Texas,Dallas,Women's Athletic Footwear,45.00,425,19125,9562.50,Outlet
Sports Direct,1197831,2021-10-08,South,Texas,Dallas,Men's Apparel,40.00,400,16000,5600.00,Outlet
